Domain,Have_HTTPS,Have_At,URL_Length,URL_Depth,Redirection,http_https_Domain,Prefix_Suffix,SubDomainCount,DNS_Record,AgeOfDomain,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Google_Index,Favicon,CopyRightSymbol,CopyRightYear,Domain_Around_CopyRight,LinkRatio,SSL_Domain_Name,Submit_Handler,FormMail,NonStandardPort,SubPagesCount,IndexPagesCount,MLSTagsRatio,Anchor_URL,RequestUrl,Empty_Link,visibilityMode,Label
https://nomanarshed.wordpress.com,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.02069,1,0,0,0,88,0,1,0.137931,1,0.02069,1,0
https://altair-viz.github.io,0,0,28,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0.97619,1,0.047619,0,0
https://angelosity.blogspot.com,0,0,31,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.011628,1,0,0,0,34,0,1,0.668605,0.454545,0,1,0
https://autism-in-females.netlify.app,0,0,37,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0
https://vienna-pyongyang.blogspot.com,0,0,37,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0.010526,1,0,0,0,26,0,1,0.705263,1,0.231579,0,0
https://aioinstagram.wordpress.com,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.001681,1,0,0,0,2901,0,0.888889,0.005378,1,0.001008,1,0
https://jira-clone.netlify.app,0,0,30,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
https://errorstardoll.blogspot.com,0,0,34,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.010909,1,0,0,0,135,0,1,0.450909,0.958333,0.374545,1,0
https://olgunsevenler.wordpress.com,0,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0.086207,1,0,0,0,29,0,0.9,0.344828,1,0.017241,1,0
https://praisethemetalbat.wordpress.com,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.049383,1,0,0,0,32,0,1,0.283951,1,0.037037,1,0
https://bot200.blogspot.com,0,0,27,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.106061,1,0,0,0,17,0,1,0.318182,1,0.272727,1,0
https://desctuspelis.blogspot.com,0,0,33,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.022152,1,0,0,0,31,0,1,0.316456,1,0.006329,1,0
https://momiten.blogspot.com,0,0,28,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.001698,1,0,0,0,955,0,1,0.187606,1,0.185059,0,0
https://priyaeasyntastyrecipes.blogspot.com,0,0,43,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0.008264,1,0,0,0,171,0,1,0.473829,0.692308,0.37741,1,0
https://f1paper.blogspot.com,0,0,28,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0.004438,1,0,0,0,185,0,1,0.241124,0.54717,0.004438,1,0
https://chrdavis.github.io,0,0,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.130435,1,0,0,0,10,0,0,0.478261,1,0.086957,0,0
https://rdmilligan.wordpress.com,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0.043956,1,0,0,0,51,0,1,0.208791,1,0.021978,1,0
https://ldceguidetraffic.blogspot.com,0,0,37,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0.00312,1,0,0,0,401,0,1,0.137285,0.909091,0,1,0
https://shevenomstories.blogspot.com,0,0,36,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0.04065,1,0,0,0,39,0,1,0.203252,0.9375,0.138211,1,0
https://jinlong17.github.io,0,0,27,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0
https://dr-designresources.blogspot.com,0,0,39,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0.007968,1,0,0,0,89,0,1,0.067729,0.857143,0.011952,1,0
https://cmarnyc.blogspot.com,0,0,28,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0.00495,1,0,0,0,62,0,1,0.613861,1,0.079208,1,0
https://tamilnadu-favtourism.blogspot.com,0,0,41,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0.002924,1,0,0,0,363,0,1,0.377193,0.901786,0.165205,0,0
https://bunnyforever.wordpress.com,0,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0.021368,1,0,0,0,117,0,1,0.141026,1,0.012821,1,0
https://xn--wrdlehjlper-g9a1u.azurewebsites.net,0,0,47,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0.375,1,0,0,0,3,0,0.4,0.5,0,0,0,0
https://nochancepappy.wordpress.com,0,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0.024752,1,0,0,0,144,0,1,0.09901,1,0.014851,1,0
https://lobibook.blogspot.com,0,0,29,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.285714,1,0,0,0,2,0,1,0.571429,0,0,0,0
https://unknownproject.github.io,0,0,32,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.75,1,0,0,0,0
https://faster-ahdaf.blogspot.com,0,0,33,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0.079365,1,0,0,0,14,0,1,0.507937,0.875,0.206349,1,0
https://tejaswid.github.io,0,0,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.032258,1,0,0,0,9,0,1,0.709677,0,0,1,0
https://sundowndev.github.io,0,0,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
https://sidey-jekyll.netlify.app,0,0,32,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0.04,1,0,0,0,25,0,0,0,0,0,1,0
https://plantsarethestrangestpeople.blogspot.com,0,0,48,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.000662,1,0,0,0,626,0,1,0.559894,0.975904,0.379219,1,0
https://aerial-videos.netlify.app,0,0,33,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0
https://joshbrunty.github.io,0,0,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.017857,1,0,0,0,26,0,1,0.089286,0,0,0,0
https://adefinitivemhguide.wordpress.com,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.021739,1,0,0,0,126,0,1,0.184783,1,0.027174,1,0
https://trenchbroom.github.io,0,0,29,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0.8,1,0,0,0
https://yanderedev.wordpress.com,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0.026087,1,0,0,0,151,0,0.9,0.230435,1,0.017391,1,0
https://sangsabda.wordpress.com,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.047486,1,0,0,0,198,0,1,0.268156,1,0.005587,1,0
https://diacritica.wordpress.com,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.029851,1,0,0,0,65,0,1,0.164179,0.833333,0.029851,1,0
https://papyexcel.wordpress.com,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.066667,1,0,0,0,43,0,1,0.2,1,0.055556,1,0
https://espacioraro.blogspot.com,0,0,32,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0.013245,1,0,0,0,26,0,1,0.695364,0.764706,0,1,0
https://mundoets2.blogspot.com,0,0,30,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.00597,1,0,0,0,92,0,1,0.58806,0.791667,0.020896,1,0
https://maaskei1.weebly.com,0,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.125,1,0,0,0,10,0,0.75,0.125,0,0.083333,0,0
https://indowebsite.com,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014493,0,0,0,0,48,0,0.5,0.188406,0,0.014493,0,0
https://cftracker.netlify.app,0,0,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
https://flixtorme.github.io,0,0,27,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0.15,1,0,0,0,4,0,1,0.55,1,0,0,0
https://todosobrepcyandroid.blogspot.com,0,0,40,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.025,1,0,0,0,68,0,1,0.258333,0.916667,0.025,0,0
https://sttv2022-23.weebly.com,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.6,1,0,0,0,1,0,0.666667,0.4,0,0.2,0,0
https://square-live.azurewebsites.net,0,0,37,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
https://glitchtip.com,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.038462,1,0,0,0,7,0,1,0.653846,0.857143,0,0,0
https://e4sportsnews.wordpress.com,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.05814,1,0,0,0,25,0,1,0.325581,1,0.034884,1,0
https://income-and-expense-tracker.glitch.me,0,0,44,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
https://growrag.wordpress.com,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.087719,1,0,0,0,19,0,1,0.263158,1,0.052632,1,0
https://fifam14ita.wordpress.com,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0.060241,1,0,0,0,31,0,1,0.385542,1,0.060241,1,0
https://myinsightportal.azurewebsites.net,0,0,41,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.111111,1,0.666667,0.2,0,0
https://thisseatisbored.blogspot.com,0,0,36,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.02381,1,0,0,0,15,0,1,0.214286,0,0,0,0
https://websiterobots.com,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.470588,0,0,0
https://petshopkegalle.blogspot.com,0,0,35,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,22,0,1,0.20339,0.875,0,0,0
https://deepaktiwari-qtrip.netlify.app,0,0,38,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0.181818,0,0.181818,0,0
https://chalarangelo.github.io,0,0,30,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
https://bizcochela.blogspot.com,0,0,31,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,414,0,1,0.018059,0,0,0,0
https://magdavacariu.blogspot.com,0,0,33,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.002004,1,0,0,0,279,0,1,0.406814,0.905983,0.09018,0,0
https://pandanubichan.blogspot.com,0,0,34,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.002882,1,0,0,0,129,0,1,0.605187,0.978261,0.322767,0,0
https://pop228.duckdns.org,0,0,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
https://danielinvesterar.blogspot.com,0,0,37,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,364,0,1,0.184426,1,0,0,0
https://blackeyeportss.blogspot.com,0,0,35,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,208,0,1,0.02193,1,0,1,0
https://cooltoonsindia.blogspot.com,0,0,35,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0.057692,1,0,0,0,31,0,1,0.211538,1,0.057692,0,0
https://dianabirkelbach.wordpress.com,0,0,37,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0.044444,1,0,0,0,68,0,1,0.222222,1,0.037037,1,0
https://designers.weebly.com,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,36,0,1,0,1,0,1,0
https://macromarketmusings.blogspot.com,0,0,39,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0.004193,1,0,0,0,180,0,1,0.603774,0.954545,0.341719,1,0
https://solidsoft.wordpress.com,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.012158,1,0,0,0,130,0,1,0.398176,0.944444,0.006079,1,0
https://buscandoajesus.wordpress.com,0,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0.036496,1,0,0,0,65,0,0.875,0.270073,1,0.014599,1,0
https://parolette.netlify.app,0,0,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
https://8051mc.wordpress.com,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.1,1,0,0,0,10,0,1,0.425,1,0.075,1,0
https://maricopa1.wordpress.com,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.004335,1,0,0,0,370,0,1,0.406069,1,0.00289,1,0
https://topgobookshop.blogspot.com,0,0,34,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
https://demeliou.wordpress.com,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.025455,1,0,0,0,125,0,0.888889,0.247273,1,0.010909,1,0
https://darachauhandemo.blogspot.com,0,0,36,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
https://sexypornxpics.blogspot.com,0,0,34,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.005714,1,0,0,0,108,0,1,0.348571,1,0.011429,0,0
https://nlamshs.weebly.com,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.020408,1,0,0,0,20,0,0.666667,0.204082,0,0.040816,0,0
https://unlimitedmediasource.blogspot.com,0,0,41,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
https://thefirstministries.weebly.com,0,0,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.09375,1,0,0,0,12,0,0.7,0.1875,0,0,0,0
https://xamlbrewer.wordpress.com,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.015119,1,0,0,0,124,0,1,0.578834,1,0.006479,1,0
https://glennstake.wordpress.com,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.028736,1,0,0,0,73,0,1,0.333333,1,0.011494,1,0
https://jakehasera.blogspot.com,0,0,31,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0.093023,1,0,0,0,21,0,1,0.232558,0.833333,0.023256,0,0
https://ourcraft.wordpress.com,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.018797,1,0,0,0,115,0,1,0.06391,1,0.011278,1,0
https://bestkidswebsites.com,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.041667,0,0,0,0,34,0,1,0.083333,0.5,0,0,0
https://sutdindonesia.github.io,0,0,31,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.5,1,1,0.222222,0,0
https://eolbg.blogspot.com,0,0,26,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.001887,1,0,0,0,206,0,1,0.575472,1,0.303774,0,0
https://doganvardar.wordpress.com,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.050505,1,0,0,0,60,0,1,0.353535,1,0.060606,1,0
https://ktafakkori.github.io,0,0,28,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0.041667,1,0,0,0,18,0,1,0.25,0,0,0,0
https://yury-zablotski.netlify.app,0,0,34,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0.012048,1,0,0,0,50,0,0.857143,0.192771,0,0.072289,0,0
https://victomanolo.wordpress.com,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.037037,1,0,0,0,42,0,1,0.234568,1,0.037037,1,0
https://journalistgranskning.wordpress.com,0,0,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0.052083,1,0,0,0,40,0,1,0.333333,1,0.020833,1,0
https://qiyuan-z.github.io,0,0,26,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0.026549,1,0,0,0,68,0,1,0.061947,0.882353,0,1,0
https://scienzeinlab.blogspot.com,0,0,33,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.003906,1,0,0,0,143,0,1,0.363281,1,0.132812,0,0
https://flauci.weebly.com,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.148148,1,0,0,0,5,0,0.666667,0.259259,0,0.074074,0,0
https://linkgood62.blogspot.com,0,0,31,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,10,0,1,0.111111,1,0,0,0
https://nullideas.wordpress.com,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.05102,1,0,0,0,11,0,1,0.755102,1,0.061224,1,0
https://artesaniasalytay.blogspot.com,0,0,37,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.012658,1,0,0,0,56,0,1,0.21519,0.175,0.075949,1,0
https://miraclelaser.blogspot.com,0,0,33,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.011765,1,0,0,0,72,0,1,0.070588,0.666667,0,0,0
https://gtasevenlerizbiz.blogspot.com,0,0,37,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,17,0,1,0.155556,1,0,0,0
https://lekashop.blogspot.com,0,0,29,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.006645,1,0,0,0,116,0,1,0.405316,0.208955,0.059801,0,0
https://myclassroomwebsite.com,0,0,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
https://halalmedia.blogspot.com,0,0,31,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.016667,1,0,0,0,44,0,1,0.608333,0.761905,0,1,0
https://kingplus.herokuapp.com,0,0,30,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.111111,1,0,0,0,7,0,1,0.111111,0,0.111111,0,0
https://rj-valpe-ha.duckdns.org,0,0,31,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
https://promptbase.firebaseapp.com,0,0,34,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0.71028,1,0,0,0,14,0,1,0.168224,1,0,0,0
https://tecnicasenlaconstruccion.weebly.com,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.142857,1,0,0,0,5,0,1,0.285714,0,0,0,0
